OBJECTID,PALIKA,DISTRICT,GAPA_NAPA,GN_TYPE,PROVINCE_CODE,PROVINCE_NAME,HLCIT_DISTRICT_CODE,CBS_DISTRICT_CODE,DISTRICT_PCODE,CBS_LU_CODE,HLCIT_LU_CODE,LU_PCODE
570,Chhatreshwori Gaunpalika,Salyan,Chhatreshwori,Gaunpalika,6,Karnali,524653,609,NP0653,60906,524 6 53 4 005,NP0653405
571,Darma Gaunpalika,Salyan,Darma,Gaunpalika,6,Karnali,524653,609,NP0653,60901,524 6 53 4 002,NP0653402
572,Siddha Kumakha Gaunpalika,Salyan,Siddha Kumakha,Gaunpalika,6,Karnali,524653,609,NP0653,60904,524 6 53 4 003,NP0653403
573,Kalimati Gaunpalika,Salyan,Kalimati,Gaunpalika,6,Karnali,524653,609,NP0653,60908,524 6 53 4 004,NP0653404
574,Kapurkot Gaunpalika,Salyan,Kapurkot,Gaunpalika,6,Karnali,524653,609,NP0653,60910,524 6 53 4 007,NP0653407
575,Kumakha Gaunpalika,Salyan,Kumakha,Gaunpalika,6,Karnali,524653,609,NP0653,60902,524 6 53 4 001,NP0653401
576,Sharada Nagarpalika,Salyan,Sharada,Nagarpalika,6,Karnali,524653,609,NP0653,60907,524 6 53 3 003,NP0653303
577,Tribeni Gaunpalika,Salyan,Tribeni,Gaunpalika,6,Karnali,524653,609,NP0653,60909,524 6 53 4 006,NP0653406
578,Babai Gaunpalika,Dang,Babai,Gaunpalika,5,5,524556,510,NP0556,51005,524 5 56 4 001,NP0556401
579,Banglachuli Gaunpalika,Dang,Banglachuli,Gaunpalika,5,5,524556,510,NP0556,51001,524 5 56 4 005,NP0556405
580,Dangisharan Gaunpalika,Dang,Dangisharan,Gaunpalika,5,5,524556,510,NP0556,51006,524 5 56 4 002,NP0556402
581,Gadhawa Gaunpalika,Dang,Gadhawa,Gaunpalika,5,5,524556,510,NP0556,51009,524 5 56 4 006,NP0556406
582,Ghorahi Upamahanagarpalika,Dang,Ghorahi,Upamahanagarpalika,5,5,524556,510,NP0556,51002,524 5 56 2 002,NP0556202
583,Lamahi Nagarpalika,Dang,Lamahi,Nagarpalika,5,5,524556,510,NP0556,51007,524 5 56 3 001,NP0556301
584,Rajpur Gaunpalika,Dang,Rajpur,Gaunpalika,5,5,524556,510,NP0556,51010,524 5 56 4 004,NP0556404
585,Rapti Gaunpalika,Dang,Rapti,Gaunpalika,5,5,524556,510,NP0556,51008,524 5 56 4 007,NP0556407
586,Shantinagar Gaunpalika,Dang,Shantinagar,Gaunpalika,5,5,524556,510,NP0556,51004,524 5 56 4 003,NP0556403
587,Tulsipur Upamahanagarpalika,Dang,Tulsipur,Upamahanagarpalika,5,5,524556,510,NP0556,51003,524 5 56 2 001,NP0556201
588,Baijanath Gaunpalika,Banke,Baijanath,Gaunpalika,5,5,524557,511,NP0557,51103,524 5 57 4 002,NP0557402
589,Duduwa Gaunpalika,Banke,Duduwa,Gaunpalika,5,5,524557,511,NP0557,51107,524 5 57 4 004,NP0557404
590,Janki Gaunpalika,Banke,Janki,Gaunpalika,5,5,524557,511,NP0557,51105,524 5 57 4 003,NP0557403
591,Khajura Gaunpalika,Banke,Khajura,Gaunpalika,5,5,524557,511,NP0557,51104,524 5 57 4 001,NP0557401
592,Kohalpur Nagarpalika,Banke,Kohalpur,Nagarpalika,5,5,524557,511,NP0557,51102,524 5 57 3 001,NP0557301
593,Narainapur Gaunpalika,Banke,Narainapur,Gaunpalika,5,5,524557,511,NP0557,51108,524 5 57 4 006,NP0557406
594,Nepalgunj Upamahanagarpalika,Banke,Nepalgunj,Upamahanagarpalika,5,5,524557,511,NP0557,51106,524 5 57 2 001,NP0557201
595,Rapti Sonari Gaunpalika,Banke,Rapti Sonari,Gaunpalika,5,5,524557,511,NP0557,51101,524 5 57 4 005,NP0557405
596,Badhaiyatal Gaunpalika,Bardiya,Badhaiyatal,Gaunpalika,5,5,524558,512,NP0558,51208,524 5 58 4 002,NP0558402
597,Bansagadhi Nagarpalika,Bardiya,Bansagadhi,Nagarpalika,5,5,524558,512,NP0558,51201,524 5 58 3 006,NP0558306
598,Barbardiya Nagarpalika,Bardiya,Barbardiya,Nagarpalika,5,5,524558,512,NP0558,51202,524 5 58 3 005,NP0558305
599,Geruwa Gaunpalika,Bardiya,Geruwa,Gaunpalika,5,5,524558,512,NP0558,51204,524 5 58 4 001,NP0558401
600,Gulariya Nagarpalika,Bardiya,Gulariya,Nagarpalika,5,5,524558,512,NP0558,51207,524 5 58 3 004,NP0558304
601,Madhuwan Nagarpalika,Bardiya,Madhuwan,Nagarpalika,5,5,524558,512,NP0558,51206,524 5 58 3 002,NP0558302
602,Rajapur Nagarpalika,Bardiya,Rajapur,Nagarpalika,5,5,524558,512,NP0558,51205,524 5 58 3 001,NP0558301
603,Thakurbaba Nagarpalika,Bardiya,Thakurbaba,Nagarpalika,5,5,524558,512,NP0558,51203,524 5 58 3 003,NP0558303
604,Bardiya National Park,Bardiya,Bardiya National Park,National Park,5,5,524558,,NP0558,,524 5 58 5 997,NP0558597
605,Barahtal Gaunpalika,Surkhet,Barahtal,Gaunpalika,6,Karnali,524659,610,NP0659,61007,524 6 59 4 002,NP0659402
606,Bheriganga Nagarpalika,Surkhet,Bheriganga,Nagarpalika,6,Karnali,524659,610,NP0659,61005,524 6 59 3 002,NP0659302
607,Birendranagar Nagarpalika,Surkhet,Birendranagar,Nagarpalika,6,Karnali,524659,610,NP0659,61006,524 6 59 3 003,NP0659303
608,Chaukune Gaunpalika,Surkhet,Chaukune,Gaunpalika,6,Karnali,524659,610,NP0659,61009,524 6 59 4 001,NP0659401
609,Chingad Gaunpalika,Surkhet,Chingad,Gaunpalika,6,Karnali,524659,610,NP0659,61002,524 6 59 4 003,NP0659403
610,Gurbhakot Nagarpalika,Surkhet,Gurbhakot,Nagarpalika,6,Karnali,524659,610,NP0659,61004,524 6 59 3 005,NP0659305
611,Lekbeshi Nagarpalika,Surkhet,Lekbeshi,Nagarpalika,6,Karnali,524659,610,NP0659,61003,524 6 59 3 004,NP0659304
612,Panchpuri Nagarpalika,Surkhet,Panchpuri,Nagarpalika,6,Karnali,524659,610,NP0659,61008,524 6 59 3 001,NP0659301
613,Simta Gaunpalika,Surkhet,Simta,Gaunpalika,6,Karnali,524659,610,NP0659,61001,524 6 59 4 004,NP0659404
614,Aathabis Nagarpalika,Dailekh,Aathabis,Nagarpalika,6,Karnali,524661,606,NP0661,60605,524 6 61 3 001,NP0661301
615,Bhagawatimai Gaunpalika,Dailekh,Bhagawatimai,Gaunpalika,6,Karnali,524661,606,NP0661,60609,524 6 61 4 007,NP0661407
616,Bhairabi Gaunpalika,Dailekh,Bhairabi,Gaunpalika,6,Karnali,524661,606,NP0661,60603,524 6 61 4 002,NP0661402
617,Chamunda Bindrasaini Nagarpalika,Dailekh,Chamunda Bindrasaini,Nagarpalika,6,Karnali,524661,606,NP0661,60606,524 6 61 3 002,NP0661302
618,Dullu Nagarpalika,Dailekh,Dullu,Nagarpalika,6,Karnali,524661,606,NP0661,60607,524 6 61 3 003,NP0661303
619,Dungeshwor Gaunpalika,Dailekh,Dungeshwor,Gaunpalika,6,Karnali,524661,606,NP0661,60610,524 6 61 4 006,NP0661406
620,Gurans Gaunpalika,Dailekh,Gurans,Gaunpalika,6,Karnali,524661,606,NP0661,60611,524 6 61 4 005,NP0661405
621,Mahabu Gaunpalika,Dailekh,Mahabu,Gaunpalika,6,Karnali,524661,606,NP0661,60602,524 6 61 4 003,NP0661403
622,Narayan Nagarpalika,Dailekh,Narayan,Nagarpalika,6,Karnali,524661,606,NP0661,60608,524 6 61 3 004,NP0661304
623,Naumule Gaunpalika,Dailekh,Naumule,Gaunpalika,6,Karnali,524661,606,NP0661,60601,524 6 61 4 004,NP0661404
624,Thantikandh Gaunpalika,Dailekh,Thantikandh,Gaunpalika,6,Karnali,524661,606,NP0661,60604,524 6 61 4 001,NP0661401
625,Barekot Gaunpalika,Jajarkot,Barekot,Gaunpalika,6,Karnali,524660,607,NP0660,60701,524 6 60 4 003,NP0660403
626,Bheri Nagarpalika,Jajarkot,Bheri,Nagarpalika,6,Karnali,524660,607,NP0660,60706,524 6 60 3 002,NP0660302
627,Chhedagad Nagarpalika,Jajarkot,Chhedagad,Nagarpalika,6,Karnali,524660,607,NP0660,60704,524 6 60 3 001,NP0660301
628,Junichande Gaunpalika,Jajarkot,Junichande,Gaunpalika,6,Karnali,524660,607,NP0660,60703,524 6 60 4 001,NP0660401
629,Kuse Gaunpalika,Jajarkot,Kuse,Gaunpalika,6,Karnali,524660,607,NP0660,60702,524 6 60 4 002,NP0660402
630,Shiwalaya Gaunpalika,Jajarkot,Shiwalaya,Gaunpalika,6,Karnali,524660,607,NP0660,60705,524 6 60 4 004,NP0660404
631,Nalagad Nagarpalika,Jajarkot,Nalagad,Nagarpalika,6,Karnali,524660,607,NP0660,60707,524 6 60 3 003,NP0660303
632,Chharka Tangsong Gaunpalika,Dolpa,Chharka Tangsong,Gaunpalika,6,Karnali,524662,601,NP0662,60108,524 6 62 4 006,NP0662406
633,Dolpo Buddha Gaunpalika,Dolpa,Dolpo Buddha,Gaunpalika,6,Karnali,524662,601,NP0662,60101,524 6 62 4 003,NP0662403
634,Jagadulla Gaunpalika,Dolpa,Jagadulla,Gaunpalika,6,Karnali,524662,601,NP0662,60103,524 6 62 4 002,NP0662402
635,Kaike Gaunpalika,Dolpa,Kaike,Gaunpalika,6,Karnali,524662,601,NP0662,60107,524 6 62 4 005,NP0662405
636,Mudkechula Gaunpalika,Dolpa,Mudkechula,Gaunpalika,6,Karnali,524662,601,NP0662,60104,524 6 62 4 004,NP0662404
637,Shey Phoksundo Gaunpalika,Dolpa,Shey Phoksundo,Gaunpalika,6,Karnali,524662,601,NP0662,60102,524 6 62 4 001,NP0662401
638,Thuli Bheri Nagarpalika,Dolpa,Thuli Bheri,Nagarpalika,6,Karnali,524662,601,NP0662,60106,524 6 62 3 002,NP0662302
639,Tripurasundari Nagarpalika,Dolpa,Tripurasundari,Nagarpalika,6,Karnali,524662,601,NP0662,60105,524 6 62 3 001,NP0662301
640,Chandannath Nagarpalika,Jumla,Chandannath,Nagarpalika,6,Karnali,524663,604,NP0663,60404,524 6 63 3 001,NP0663301
641,Guthichaur Gaunpalika,Jumla,Guthichaur,Gaunpalika,6,Karnali,524663,604,NP0663,60405,524 6 63 4 007,NP0663407
642,Hima Gaunpalika,Jumla,Hima,Gaunpalika,6,Karnali,524663,604,NP0663,60408,524 6 63 4 004,NP0663404
643,Kanakasundari Gaunpalika,Jumla,Kanakasundari,Gaunpalika,6,Karnali,524663,604,NP0663,60402,524 6 63 4 001,NP0663401
644,Patrasi Gaunpalika,Jumla,Patrasi,Gaunpalika,6,Karnali,524663,604,NP0663,60401,524 6 63 4 003,NP0663403
645,Sinja Gaunpalika,Jumla,Sinja,Gaunpalika,6,Karnali,524663,604,NP0663,60403,524 6 63 4 002,NP0663402
646,Tatopani Gaunpalika,Jumla,Tatopani,Gaunpalika,6,Karnali,524663,604,NP0663,60406,524 6 63 4 006,NP0663406
647,Tila Gaunpalika,Jumla,Tila,Gaunpalika,6,Karnali,524663,604,NP0663,60407,524 6 63 4 005,NP0663405
648,Kalika Gaunpalika,Kalikot,Kalika,Gaunpalika,6,Karnali,524664,605,NP0664,60509,524 6 64 4 005,NP0664405
649,Khandachakra Nagarpalika,Kalikot,Khandachakra,Nagarpalika,6,Karnali,524664,605,NP0664,60506,524 6 64 3 002,NP0664302
650,Mahawai Gaunpalika,Kalikot,Mahawai,Gaunpalika,6,Karnali,524664,605,NP0664,60508,524 6 64 4 006,NP0664406
651,Naraharinath Gaunpalika,Kalikot,Naraharinath,Gaunpalika,6,Karnali,524664,605,NP0664,60505,524 6 64 4 001,NP0664401
652,Pachaljharana Gaunpalika,Kalikot,Pachaljharana,Gaunpalika,6,Karnali,524664,605,NP0664,60502,524 6 64 4 003,NP0664403
653,Palata Gaunpalika,Kalikot,Palata,Gaunpalika,6,Karnali,524664,605,NP0664,60501,524 6 64 4 004,NP0664404
654,Raskot Nagarpalika,Kalikot,Raskot,Nagarpalika,6,Karnali,524664,605,NP0664,60503,524 6 64 3 001,NP0664301
655,Sanni Tribeni Gaunpalika,Kalikot,Sanni Tribeni,Gaunpalika,6,Karnali,524664,605,NP0664,60504,524 6 64 4 002,NP0664402
656,Tilagufa Nagarpalika,Kalikot,Tilagufa,Nagarpalika,6,Karnali,524664,605,NP0664,60507,524 6 64 3 003,NP0664303
657,Chhayanath Rara Nagarpalika,Mugu,Chhayanath Rara,Nagarpalika,6,Karnali,524665,602,NP0665,60202,524 6 65 3 001,NP0665301
658,Khatyad Gaunpalika,Mugu,Khatyad,Gaunpalika,6,Karnali,524665,602,NP0665,60204,524 6 65 4 001,NP0665401
659,Mugu mkarmarong Gaunpalika,Mugu,Mugu mkarmarong,Gaunpalika,6,Karnali,524665,602,NP0665,60201,524 6 65 4 003,NP0665403
660,Soru Gaunpalika,Mugu,Soru,Gaunpalika,6,Karnali,524665,602,NP0665,60203,524 6 65 4 002,NP0665402
661,Adanchuli Gaunpalika,Humla,Adanchuli,Gaunpalika,6,Karnali,524666,603,NP0666,60306,524 6 66 4 007,NP0666407
662,Chankheli Gaunpalika,Humla,Chankheli,Gaunpalika,6,Karnali,524666,603,NP0666,60301,524 6 66 4 005,NP0666405
663,Kharpunath Gaunpalika,Humla,Kharpunath,Gaunpalika,6,Karnali,524666,603,NP0666,60302,524 6 66 4 003,NP0666403
664,Namkha Gaunpalika,Humla,Namkha,Gaunpalika,6,Karnali,524666,603,NP0666,60304,524 6 66 4 001,NP0666401
665,Sarkegad Gaunpalika,Humla,Sarkegad,Gaunpalika,6,Karnali,524666,603,NP0666,60305,524 6 66 4 004,NP0666404
666,Simkot Gaunpalika,Humla,Simkot,Gaunpalika,6,Karnali,524666,603,NP0666,60303,524 6 66 4 002,NP0666402
667,Tanjakot Gaunpalika,Humla,Tanjakot,Gaunpalika,6,Karnali,524666,603,NP0666,60307,524 6 66 4 006,NP0666406
668,Badimalika Nagarpalika,Bajura,Badimalika,Nagarpalika,7,Sudurpashchim,524768,701,NP0768,70106,524 7 68 3 002,NP0768302
669,Budhiganga Nagarpalika,Bajura,Budhiganga,Nagarpalika,7,Sudurpashchim,524768,701,NP0768,70108,524 7 68 3 003,NP0768303
670,Budhinanda Nagarpalika,Bajura,Budhinanda,Nagarpalika,7,Sudurpashchim,524768,701,NP0768,70103,524 7 68 3 001,NP0768301
671,Chhededaha Gaunpalika,Bajura,Chhededaha,Gaunpalika,7,Sudurpashchim,524768,701,NP0768,70107,524 7 68 4 003,NP0768403
672,Gaumul Gaunpalika,Bajura,Gaumul,Gaunpalika,7,Sudurpashchim,524768,701,NP0768,70102,524 7 68 4 002,NP0768402
673,Himali Gaunpalika,Bajura,Himali,Gaunpalika,7,Sudurpashchim,524768,701,NP0768,70101,524 7 68 4 001,NP0768401
674,Jagannath Gaunpalika,Bajura,Jagannath,Gaunpalika,7,Sudurpashchim,524768,701,NP0768,70105,524 7 68 4 004,NP0768404
675,Swami Kartik Gaunpalika,Bajura,Swami Kartik,Gaunpalika,7,Sudurpashchim,524768,701,NP0768,70104,524 7 68 4 005,NP0768405
676,Tribeni Nagarpalika,Bajura,Tribeni,Nagarpalika,7,Sudurpashchim,524768,701,NP0768,70109,524 7 68 3 004,NP0768304
677,Khaptad National Park,Bajura,Khaptad National Park,National Park,7,Sudurpashchim,524768,,NP0768,,524 7 68 5 997,NP0768597
678,Bithadchir Gaunpalika,Bajhang,Bithadchir,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70210,524 7 67 4 004,NP0767404
679,Bungal Nagarpalika,Bajhang,Bungal,Nagarpalika,7,Sudurpashchim,524767,702,NP0767,70202,524 7 67 3 001,NP0767301
680,Chabispathivera Gaunpalika,Bajhang,Chabispathivera,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70207,524 7 67 4 007,NP0767407
681,Durgathali Gaunpalika,Bajhang,Durgathali,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70208,524 7 67 4 006,NP0767406
682,JayaPrithivi Nagarpalika,Bajhang,JayaPrithivi,Nagarpalika,7,Sudurpashchim,524767,702,NP0767,70206,524 7 67 3 002,NP0767302
683,Saa Paal Gaunpalika,Bajhang,Saa Paal,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70201,524 7 67 4 001,NP0767401
684,Kedarseu Gaunpalika,Bajhang,Kedarseu,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70209,524 7 67 4 005,NP0767405
685,Khaptadchhanna Gaunpalika,Bajhang,Khaptadchhanna,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70212,524 7 67 4 010,NP0767410
686,Masta Gaunpalika,Bajhang,Masta,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70205,524 7 67 4 008,NP0767408
687,Surma Gaunpalika,Bajhang,Surma,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70203,524 7 67 4 002,NP0767402
688,Talkot Gaunpalika,Bajhang,Talkot,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70204,524 7 67 4 003,NP0767403
689,Thalara Gaunpalika,Bajhang,Thalara,Gaunpalika,7,Sudurpashchim,524767,702,NP0767,70211,524 7 67 4 009,NP0767409
690,Khaptad National Park,Bajhang,Khaptad National Park,National Park,7,Sudurpashchim,524767,,NP0767,,524 7 67 5 997,NP0767597
691,Bannigadhi Jayagadh Gaunpalika,Achham,Bannigadhi Jayagadh,Gaunpalika,7,Sudurpashchim,524769,707,NP0769,70707,524 7 69 4 003,NP0769403
692,Chaurpati Gaunpalika,Achham,Chaurpati,Gaunpalika,7,Sudurpashchim,524769,707,NP0769,70705,524 7 69 4 001,NP0769401
693,Dhakari Gaunpalika,Achham,Dhakari,Gaunpalika,7,Sudurpashchim,524769,707,NP0769,70709,524 7 69 4 005,NP0769405
694,Kamalbazar Nagarpalika,Achham,Kamalbazar,Nagarpalika,7,Sudurpashchim,524769,707,NP0769,70708,524 7 69 3 003,NP0769303
695,Mangalsen Nagarpalika,Achham,Mangalsen,Nagarpalika,7,Sudurpashchim,524769,707,NP0769,70706,524 7 69 3 002,NP0769302
696,Mellekh Gaunpalika,Achham,Mellekh,Gaunpalika,7,Sudurpashchim,524769,707,NP0769,70703,524 7 69 4 002,NP0769402
697,Panchadewal Binayak Nagarpalika,Achham,Panchadewal Binayak,Nagarpalika,7,Sudurpashchim,524769,707,NP0769,70701,524 7 69 3 004,NP0769304
698,Ramaroshan Gaunpalika,Achham,Ramaroshan,Gaunpalika,7,Sudurpashchim,524769,707,NP0769,70702,524 7 69 4 004,NP0769404
699,Sanphebagar Nagarpalika,Achham,Sanphebagar,Nagarpalika,7,Sudurpashchim,524769,707,NP0769,70704,524 7 69 3 001,NP0769301
700,Turmakhad Gaunpalika,Achham,Turmakhad,Gaunpalika,7,Sudurpashchim,524769,707,NP0769,70710,524 7 69 4 006,NP0769406
701,Khaptad National Park,Achham,Khaptad National Park,National Park,7,Sudurpashchim,524769,,NP0769,,524 7 69 5 997,NP0769597
702,Adharsha Gaunpalika,Doti,Adharsha,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70603,524 7 70 4 001,NP0770401
703,Badikedar Gaunpalika,Doti,Badikedar,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70608,524 7 70 4 006,NP0770406
704,Bogtan Gaunpalika,Doti,Bogtan,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70607,524 7 70 4 007,NP0770407
705,Dipayal Silgadi Nagarpalika,Doti,Dipayal Silgadi,Nagarpalika,7,Sudurpashchim,524770,706,NP0770,70605,524 7 70 3 002,NP0770302
706,Jorayal Gaunpalika,Doti,Jorayal,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70609,524 7 70 4 004,NP0770404
707,K I Sin Gaunpalika,Doti,K I Sin,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70606,524 7 70 4 005,NP0770405
708,Purbichauki Gaunpalika,Doti,Purbichauki,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70601,524 7 70 4 003,NP0770403
709,Sayal Gaunpalika,Doti,Sayal,Gaunpalika,7,Sudurpashchim,524770,706,NP0770,70602,524 7 70 4 002,NP0770402
710,Shikhar Nagarpalika,Doti,Shikhar,Nagarpalika,7,Sudurpashchim,524770,706,NP0770,70604,524 7 70 3 001,NP0770301
711,Khaptad National Park,Doti,Khaptad National Park,National Park,7,Sudurpashchim,524770,,NP0770,,524 7 70 5 997,NP0770597
712,Bardagoriya Gaunpalika,Kailali,Bardagoriya,Gaunpalika,7,Sudurpashchim,524771,708,NP0771,70806,524 7 71 4 005,NP0771405
713,Bhajani Nagarpalika,Kailali,Bhajani,Nagarpalika,7,Sudurpashchim,524771,708,NP0771,70811,524 7 71 3 004,NP0771304
714,Chure Gaunpalika,Kailali,Chure,Gaunpalika,7,Sudurpashchim,524771,708,NP0771,70802,524 7 71 4 001,NP0771401
715,Dhangadhi Upamahanagarpalika,Kailali,Dhangadhi,Upamahanagarpalika,7,Sudurpashchim,524771,708,NP0771,70813,524 7 71 2 001,NP0771201
716,Gauriganga Nagarpalika,Kailali,Gauriganga,Nagarpalika,7,Sudurpashchim,524771,708,NP0771,70804,524 7 71 3 002,NP0771302
717,Ghodaghodi Nagarpalika,Kailali,Ghodaghodi,Nagarpalika,7,Sudurpashchim,524771,708,NP0771,70805,524 7 71 3 003,NP0771303
718,Godawari Nagarpalika,Kailali,Godawari,Nagarpalika,7,Sudurpashchim,524771,708,NP0771,70803,524 7 71 3 001,NP0771301
719,Janaki Gaunpalika,Kailali,Janaki,Gaunpalika,7,Sudurpashchim,524771,708,NP0771,70808,524 7 71 4 006,NP0771406
720,Joshipur Gaunpalika,Kailali,Joshipur,Gaunpalika,7,Sudurpashchim,524771,708,NP0771,70809,524 7 71 4 004,NP0771404
721,Kailari Gaunpalika,Kailali,Kailari,Gaunpalika,7,Sudurpashchim,524771,708,NP0771,70812,524 7 71 4 002,NP0771402
722,Lamkichuha Nagarpalika,Kailali,Lamkichuha,Nagarpalika,7,Sudurpashchim,524771,708,NP0771,70807,524 7 71 3 006,NP0771306
723,Mohanyal Gaunpalika,Kailali,Mohanyal,Gaunpalika,7,Sudurpashchim,524771,708,NP0771,70801,524 7 71 4 003,NP0771403
724,Tikapur Nagarpalika,Kailali,Tikapur,Nagarpalika,7,Sudurpashchim,524771,708,NP0771,70810,524 7 71 3 005,NP0771305
725,Bedkot Nagarpalika,Kanchanpur,Bedkot,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70903,524 7 72 3 003,NP0772303
726,Belauri Nagarpalika,Kanchanpur,Belauri,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70908,524 7 72 3 006,NP0772306
727,Beldandi Gaunpalika,Kanchanpur,Beldandi,Gaunpalika,7,Sudurpashchim,524772,709,NP0772,70909,524 7 72 4 001,NP0772401
728,Bhimdatta Nagarpalika,Kanchanpur,Bhimdatta,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70904,524 7 72 3 002,NP0772302
729,Krishnapur Nagarpalika,Kanchanpur,Krishnapur,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70901,524 7 72 3 005,NP0772305
730,Laljhadi Gaunpalika,Kanchanpur,Laljhadi,Gaunpalika,7,Sudurpashchim,524772,709,NP0772,70906,524 7 72 4 002,NP0772402
731,Mahakali Nagarpalika,Kanchanpur,Mahakali,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70905,524 7 72 3 001,NP0772301
732,Punarbas Nagarpalika,Kanchanpur,Punarbas,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70907,524 7 72 3 007,NP0772307
733,Shuklaphanta Nagarpalika,Kanchanpur,Shuklaphanta,Nagarpalika,7,Sudurpashchim,524772,709,NP0772,70902,524 7 72 3 004,NP0772304
734,Shuklaphanta National Park,Kanchanpur,Shuklaphanta National Park,National Park,7,Sudurpashchim,524772,,NP0772,,524 7 72 5 997,NP0772597
735,Ajaymeru Gaunpalika,Dadeldhura,Ajaymeru,Gaunpalika,7,Sudurpashchim,524773,705,NP0773,70503,524 7 73 4 002,NP0773402
736,Alital Gaunpalika,Dadeldhura,Alital,Gaunpalika,7,Sudurpashchim,524773,705,NP0773,70506,524 7 73 4 004,NP0773404
737,Amargadhi Nagarpalika,Dadeldhura,Amargadhi,Nagarpalika,7,Sudurpashchim,524773,705,NP0773,70502,524 7 73 3 002,NP0773302
738,Bhageshwar Gaunpalika,Dadeldhura,Bhageshwar,Gaunpalika,7,Sudurpashchim,524773,705,NP0773,70504,524 7 73 4 001,NP0773401
739,Ganayapdhura Gaunpalika,Dadeldhura,Ganayapdhura,Gaunpalika,7,Sudurpashchim,524773,705,NP0773,70507,524 7 73 4 005,NP0773405
740,Nawadurga Gaunpalika,Dadeldhura,Nawadurga,Gaunpalika,7,Sudurpashchim,524773,705,NP0773,70501,524 7 73 4 003,NP0773403
741,Parashuram Nagarpalika,Dadeldhura,Parashuram,Nagarpalika,7,Sudurpashchim,524773,705,NP0773,70505,524 7 73 3 001,NP0773301
742,Dasharathchanda Nagarpalika,Baitadi,Dasharathchanda,Nagarpalika,7,Sudurpashchim,524774,704,NP0774,70405,524 7 74 3 001,NP0774301
743,Dilasaini Gaunpalika,Baitadi,Dilasaini,Gaunpalika,7,Sudurpashchim,524774,704,NP0774,70401,524 7 74 4 001,NP0774401
744,Dogadakedar Gaunpalika,Baitadi,Dogadakedar,Gaunpalika,7,Sudurpashchim,524774,704,NP0774,70402,524 7 74 4 002,NP0774402
745,Melauli Nagarpalika,Baitadi,Melauli,Nagarpalika,7,Sudurpashchim,524774,704,NP0774,70408,524 7 74 3 003,NP0774303
746,Pancheshwar Gaunpalika,Baitadi,Pancheshwar,Gaunpalika,7,Sudurpashchim,524774,704,NP0774,70406,524 7 74 4 004,NP0774404
747,Patan Nagarpalika,Baitadi,Patan,Nagarpalika,7,Sudurpashchim,524774,704,NP0774,70409,524 7 74 3 004,NP0774304
748,Purchaudi Nagarpalika,Baitadi,Purchaudi,Nagarpalika,7,Sudurpashchim,524774,704,NP0774,70403,524 7 74 3 002,NP0774302
749,Shivanath Gaunpalika,Baitadi,Shivanath,Gaunpalika,7,Sudurpashchim,524774,704,NP0774,70407,524 7 74 4 005,NP0774405
750,Sigas Gaunpalika,Baitadi,Sigas,Gaunpalika,7,Sudurpashchim,524774,704,NP0774,70410,524 7 74 4 006,NP0774406
751,Surnaya Gaunpalika,Baitadi,Surnaya,Gaunpalika,7,Sudurpashchim,524774,704,NP0774,70404,524 7 74 4 003,NP0774403
752,Apihimal Gaunpalika,Darchula,Apihimal,Gaunpalika,7,Sudurpashchim,524775,703,NP0775,70305,524 7 75 4 003,NP0775403
753,Byas Gaunpalika,Darchula,Byas,Gaunpalika,7,Sudurpashchim,524775,703,NP0775,70301,524 7 75 4 001,NP0775401
754,Dunhu Gaunpalika,Darchula,Dunhu,Gaunpalika,7,Sudurpashchim,524775,703,NP0775,70302,524 7 75 4 002,NP0775402
755,Lekam Gaunpalika,Darchula,Lekam,Gaunpalika,7,Sudurpashchim,524775,703,NP0775,70309,524 7 75 4 006,NP0775406
756,Mahakali Nagarpalika,Darchula,Mahakali,Nagarpalika,7,Sudurpashchim,524775,703,NP0775,70303,524 7 75 3 001,NP0775301
757,Malikaarjun Gaunpalika,Darchula,Malikaarjun,Gaunpalika,7,Sudurpashchim,524775,703,NP0775,70308,524 7 75 4 004,NP0775404
758,Marma Gaunpalika,Darchula,Marma,Gaunpalika,7,Sudurpashchim,524775,703,NP0775,70306,524 7 75 4 007,NP0775407
